,tconst,Wiki_ID,Freebase_ID,movie,country,gross
0,tt0399692,16777096,/m/0405s3x,steve + sky,Domestic,$624
1,tt1731697,33262964,/m/0dgrc16,the lords of salem,Domestic,"$1,165,882"
2,tt1731697,33262964,/m/0dgrc16,the lords of salem,Italy,"$373,824"
3,tt1731697,33262964,/m/0dgrc16,the lords of salem,Spain,"$5,283"
4,tt1642194,27582980,/m/0c3v514,derriere les murs,France,"$105,768"
5,tt1642194,27582980,/m/0c3v514,derriere les murs,Russia/CIS,"$844,990"
6,tt0095311,21256010,/m/05c22fj,hit list,Domestic,"$4,564"
7,tt0775488,7473046,/m/0kv8g7,illegal tender,Domestic,"$3,106,835"
8,tt1403988,24961327,/m/09vb8sg,the romantics,Domestic,"$106,524"
9,tt1403988,24961327,/m/09vb8sg,the romantics,United Arab Emirates,"$47,228"
10,tt1403988,24961327,/m/09vb8sg,the romantics,Lebanon,"$19,971"
11,tt1403988,24961327,/m/09vb8sg,the romantics,Slovenia,"$16,453"
12,tt1403988,24961327,/m/09vb8sg,the romantics,Iceland,$843
13,tt0055031,92715,/m/0n0bp,judgment at nuremberg,Original Release,Domestic
14,tt0055031,92715,/m/0n0bp,judgment at nuremberg,2008 Re-release,EMEA
15,tt0055031,92715,/m/0n0bp,judgment at nuremberg,Greece,"$9,080"
16,tt0055031,92715,/m/0n0bp,judgment at nuremberg,France,"$3,100"
17,tt0088196,8957266,/m/027r5l5,streetwise,Domestic,"$9,904"
18,tt0415678,8764756,/m/027hyjc,boy s tenyu,Ukraine,"$920,875"
19,tt0415678,8764756,/m/027hyjc,boy s tenyu,Russia/CIS,"$7,200,000"
20,tt1715356,32239728,/m/0gy10j2,tous les soleils,Original Release,EMEA
21,tt1715356,32239728,/m/0gy10j2,tous les soleils,2013 Re-release,New Zealand
22,tt1715356,32239728,/m/0gy10j2,tous les soleils,France,"$3,828,067"
23,tt1715356,32239728,/m/0gy10j2,tous les soleils,Spain,"$323,007"
24,tt1715356,32239728,/m/0gy10j2,tous les soleils,Netherlands,"$268,504"
25,tt1715356,32239728,/m/0gy10j2,tous les soleils,Belgium,"$197,142"
26,tt1715356,32239728,/m/0gy10j2,tous les soleils,Türkiye,"$52,429"
27,tt1715356,32239728,/m/0gy10j2,tous les soleils,New Zealand,"$18,312"
28,tt0422015,5645921,/m/0dy0vb,le couperet,France,"$4,451,226"
29,tt0422015,5645921,/m/0dy0vb,le couperet,Greece,"$175,900"
30,tt0422015,5645921,/m/0dy0vb,le couperet,Italy,"$136,087"
31,tt0422015,5645921,/m/0dy0vb,le couperet,Romania,"$2,098"
32,tt0422015,5645921,/m/0dy0vb,le couperet,Argentina,"$120,635"
33,tt1060255,23926755,/m/076thzy,the horseman,Australia,"$1,993"
34,tt0997233,17990116,/m/047qmdg,without the king,Domestic,"$8,663"
35,tt0054292,5697845,/m/0d_qdq,sergeant rutledge,South Korea,"$3,047"
36,tt0329691,1853148,/m/0613mj,torque,Domestic,"$21,215,059"
37,tt0329691,1853148,/m/0613mj,torque,Germany,"$2,631,913"
38,tt0329691,1853148,/m/0613mj,torque,Spain,"$2,360,410"
39,tt0329691,1853148,/m/0613mj,torque,United Kingdom,"$1,998,059"
40,tt0329691,1853148,/m/0613mj,torque,France,"$1,530,193"
41,tt0329691,1853148,/m/0613mj,torque,Austria,"$642,345"
42,tt0329691,1853148,/m/0613mj,torque,Italy,"$617,255"
43,tt0329691,1853148,/m/0613mj,torque,Netherlands,"$524,172"
44,tt0329691,1853148,/m/0613mj,torque,Switzerland,"$330,112"
45,tt0329691,1853148,/m/0613mj,torque,Portugal,"$226,553"
46,tt0329691,1853148,/m/0613mj,torque,South Africa,"$218,555"
47,tt0329691,1853148,/m/0613mj,torque,Israel,"$173,800"
48,tt0329691,1853148,/m/0613mj,torque,Bulgaria,"$127,141"
49,tt0329691,1853148,/m/0613mj,torque,Poland,"$92,571"
50,tt0329691,1853148,/m/0613mj,torque,Hungary,"$78,166"
51,tt0329691,1853148,/m/0613mj,torque,Denmark,"$68,533"
52,tt0329691,1853148,/m/0613mj,torque,Belgium,"$63,542"
53,tt0329691,1853148,/m/0613mj,torque,Romania,"$44,379"
54,tt0329691,1853148,/m/0613mj,torque,Iceland,"$29,735"
55,tt0329691,1853148,/m/0613mj,torque,Czech Republic,"$25,511"
56,tt0329691,1853148,/m/0613mj,torque,Serbia and Montenegro,"$11,227"
57,tt0329691,1853148,/m/0613mj,torque,Egypt,"$7,009"
58,tt0329691,1853148,/m/0613mj,torque,Mexico,"$2,015,491"
59,tt0329691,1853148,/m/0613mj,torque,Brazil,"$1,000,000"
60,tt0329691,1853148,/m/0613mj,torque,Argentina,"$201,757"
61,tt0329691,1853148,/m/0613mj,torque,Chile,"$42,019"
62,tt0329691,1853148,/m/0613mj,torque,Russia/CIS,"$2,497,055"
63,tt0329691,1853148,/m/0613mj,torque,Australia,"$2,146,563"
64,tt0329691,1853148,/m/0613mj,torque,New Zealand,"$326,829"
65,tt0329691,1853148,/m/0613mj,torque,Singapore,"$187,000"
66,tt0329691,1853148,/m/0613mj,torque,Thailand,"$173,800"
67,tt0044103,1273586,/m/04p5bm,the tales of hoffmann,Domestic,"$91,930"
68,tt0044103,1273586,/m/04p5bm,the tales of hoffmann,New Zealand,"$14,930"
69,tt0478213,7980215,/m/026m7px,a new day in old sana'a,Domestic,$737
70,tt2293003,35011257,/m/0j64yc8,the witness,Philippines,"$201,826"
71,tt1060249,8922069,/m/027ptbt,drona,Domestic,"$475,104"
72,tt1060249,8922069,/m/027ptbt,drona,United Kingdom,"$276,322"
73,tt1060249,8922069,/m/027ptbt,drona,South Africa,"$16,267"
74,tt1060249,8922069,/m/027ptbt,drona,India,"$3,638,472"
75,tt1060249,8922069,/m/027ptbt,drona,Australia,"$48,755"
