,tconst,Wiki_ID,Freebase_ID,movie,country,gross
0,tt1331307,24451216,/m/080l_hb,dread,Türkiye,"$96,318"
1,tt1331307,24451216,/m/080l_hb,dread,South Korea,"$1,120"
2,tt0100114,67414,/m/0hqpp,marked for death,Domestic,"$46,044,396"
3,tt0099939,833502,/m/03flsn,king of new york,Domestic,"$2,554,476"
4,tt1700808,34600874,/m/0j27_r4,fast girls,United Kingdom,"$1,207,241"
5,tt0150377,818002,/m/03dyd7,double jeopardy,Domestic,"$116,741,558"
6,tt0150377,818002,/m/03dyd7,double jeopardy,Germany,"$1,312,096"
7,tt0099316,3788150,/m/0b01kz,crazy people,Domestic,"$13,236,513"
8,tt0012190,2137591,/m/06pkq3,the four horsemen of the apocalypse,Domestic,"$9,183,673"
9,tt0094148,27490108,/m/0c023qr,a tiger's tale,Original Release,United Kingdom
10,tt0094148,27490108,/m/0c023qr,a tiger's tale,2008 Re-release,New Zealand
11,tt0094148,27490108,/m/0c023qr,a tiger's tale,United Kingdom,"$206,175"
12,tt0094148,27490108,/m/0c023qr,a tiger's tale,New Zealand,"$1,977"
13,tt1260689,19275224,/m/04lf87q,summer 2007,United Kingdom,"$2,398"
14,tt1260689,19275224,/m/04lf87q,summer 2007,India,"$141,260"
15,tt0970866,23092448,/m/09g8vhw,little fockers,Domestic,"$148,438,600"
16,tt0970866,23092448,/m/09g8vhw,little fockers,United Kingdom,"$30,669,391"
17,tt0970866,23092448,/m/09g8vhw,little fockers,Germany,"$11,734,435"
18,tt0970866,23092448,/m/09g8vhw,little fockers,France,"$10,884,568"
19,tt0970866,23092448,/m/09g8vhw,little fockers,Spain,"$10,182,446"
20,tt0970866,23092448,/m/09g8vhw,little fockers,Italy,"$6,708,478"
21,tt0970866,23092448,/m/09g8vhw,little fockers,Switzerland,"$3,410,560"
22,tt0970866,23092448,/m/09g8vhw,little fockers,Netherlands,"$2,915,298"
23,tt0970866,23092448,/m/09g8vhw,little fockers,Austria,"$2,739,854"
24,tt0970866,23092448,/m/09g8vhw,little fockers,Belgium,"$2,354,719"
25,tt0970866,23092448,/m/09g8vhw,little fockers,South Africa,"$1,977,706"
26,tt0970866,23092448,/m/09g8vhw,little fockers,Poland,"$1,787,463"
27,tt0970866,23092448,/m/09g8vhw,little fockers,Greece,"$1,730,368"
28,tt0970866,23092448,/m/09g8vhw,little fockers,Portugal,"$1,518,686"
29,tt0970866,23092448,/m/09g8vhw,little fockers,Sweden,"$1,300,005"
30,tt0970866,23092448,/m/09g8vhw,little fockers,Ukraine,"$1,246,532"
31,tt0970866,23092448,/m/09g8vhw,little fockers,Czech Republic,"$1,028,563"
32,tt0970866,23092448,/m/09g8vhw,little fockers,United Arab Emirates,"$1,020,212"
33,tt0970866,23092448,/m/09g8vhw,little fockers,Hungary,"$994,401"
34,tt0970866,23092448,/m/09g8vhw,little fockers,Israel,"$882,668"
35,tt0970866,23092448,/m/09g8vhw,little fockers,Romania,"$804,614"
36,tt0970866,23092448,/m/09g8vhw,little fockers,Norway,"$773,066"
37,tt0970866,23092448,/m/09g8vhw,little fockers,Türkiye,"$750,230"
38,tt0970866,23092448,/m/09g8vhw,little fockers,Finland,"$519,046"
39,tt0970866,23092448,/m/09g8vhw,little fockers,Slovenia,"$518,587"
40,tt0970866,23092448,/m/09g8vhw,little fockers,Bulgaria,"$482,621"
41,tt0970866,23092448,/m/09g8vhw,little fockers,Lebanon,"$341,098"
42,tt0970866,23092448,/m/09g8vhw,little fockers,Croatia,"$304,851"
43,tt0970866,23092448,/m/09g8vhw,little fockers,Slovakia,"$180,678"
44,tt0970866,23092448,/m/09g8vhw,little fockers,Egypt,"$164,770"
45,tt0970866,23092448,/m/09g8vhw,little fockers,Serbia and Montenegro,"$164,556"
46,tt0970866,23092448,/m/09g8vhw,little fockers,Latvia,"$153,301"
47,tt0970866,23092448,/m/09g8vhw,little fockers,Iceland,"$148,651"
48,tt0970866,23092448,/m/09g8vhw,little fockers,Estonia,"$127,718"
49,tt0970866,23092448,/m/09g8vhw,little fockers,Lithuania,"$127,327"
50,tt0970866,23092448,/m/09g8vhw,little fockers,Nigeria,"$37,395"
51,tt0970866,23092448,/m/09g8vhw,little fockers,Ghana,"$22,659"
52,tt0970866,23092448,/m/09g8vhw,little fockers,East Africa,"$17,028"
53,tt0970866,23092448,/m/09g8vhw,little fockers,Mexico,"$7,274,874"
54,tt0970866,23092448,/m/09g8vhw,little fockers,Brazil,"$5,331,601"
55,tt0970866,23092448,/m/09g8vhw,little fockers,Argentina,"$3,982,943"
56,tt0970866,23092448,/m/09g8vhw,little fockers,Venezuela,"$1,535,888"
57,tt0970866,23092448,/m/09g8vhw,little fockers,Colombia,"$704,965"
58,tt0970866,23092448,/m/09g8vhw,little fockers,Peru,"$641,367"
59,tt0970866,23092448,/m/09g8vhw,little fockers,Uruguay,"$268,182"
60,tt0970866,23092448,/m/09g8vhw,little fockers,Ecuador,"$251,063"
61,tt0970866,23092448,/m/09g8vhw,little fockers,Bolivia,"$128,811"
62,tt0970866,23092448,/m/09g8vhw,little fockers,Australia,"$18,830,734"
63,tt0970866,23092448,/m/09g8vhw,little fockers,Russia/CIS,"$12,607,406"
64,tt0970866,23092448,/m/09g8vhw,little fockers,Singapore,"$1,247,516"
65,tt0970866,23092448,/m/09g8vhw,little fockers,Hong Kong,"$1,226,294"
66,tt0970866,23092448,/m/09g8vhw,little fockers,New Zealand,"$1,074,277"
67,tt0970866,23092448,/m/09g8vhw,little fockers,Taiwan,"$862,732"
68,tt0970866,23092448,/m/09g8vhw,little fockers,Philippines,"$612,951"
69,tt0970866,23092448,/m/09g8vhw,little fockers,Malaysia,"$604,211"
70,tt0970866,23092448,/m/09g8vhw,little fockers,Indonesia,"$530,811"
71,tt0970866,23092448,/m/09g8vhw,little fockers,South Korea,"$466,017"
72,tt0970866,23092448,/m/09g8vhw,little fockers,Thailand,"$264,332"
73,tt0893382,9315177,/m/02847m9,shine a light,Domestic,"$5,505,267"
74,tt0893382,9315177,/m/02847m9,shine a light,Germany,"$1,828,535"
75,tt0893382,9315177,/m/02847m9,shine a light,United Kingdom,"$1,327,400"
76,tt0893382,9315177,/m/02847m9,shine a light,France,"$1,320,300"
77,tt0893382,9315177,/m/02847m9,shine a light,Italy,"$479,849"
78,tt0893382,9315177,/m/02847m9,shine a light,Switzerland,"$478,424"
79,tt0893382,9315177,/m/02847m9,shine a light,Denmark,"$292,656"
80,tt0893382,9315177,/m/02847m9,shine a light,Spain,"$277,526"
81,tt0893382,9315177,/m/02847m9,shine a light,Norway,"$247,026"
82,tt0893382,9315177,/m/02847m9,shine a light,Austria,"$182,966"
83,tt0893382,9315177,/m/02847m9,shine a light,Sweden,"$102,093"
84,tt0893382,9315177,/m/02847m9,shine a light,Belgium,"$66,185"
85,tt0893382,9315177,/m/02847m9,shine a light,Netherlands,"$61,465"
86,tt0893382,9315177,/m/02847m9,shine a light,Finland,"$56,379"
87,tt0893382,9315177,/m/02847m9,shine a light,Portugal,"$43,876"
88,tt0893382,9315177,/m/02847m9,shine a light,Czech Republic,"$38,506"
89,tt0893382,9315177,/m/02847m9,shine a light,Iceland,"$36,398"
90,tt0893382,9315177,/m/02847m9,shine a light,Türkiye,"$21,006"
91,tt0893382,9315177,/m/02847m9,shine a light,Greece,"$17,707"
92,tt0893382,9315177,/m/02847m9,shine a light,Bulgaria,"$15,487"
93,tt0893382,9315177,/m/02847m9,shine a light,Croatia,"$12,782"
94,tt0893382,9315177,/m/02847m9,shine a light,Slovakia,"$2,673"
95,tt0893382,9315177,/m/02847m9,shine a light,Slovenia,"$2,648"
96,tt0893382,9315177,/m/02847m9,shine a light,Brazil,"$215,666"
97,tt0893382,9315177,/m/02847m9,shine a light,Argentina,"$99,576"
98,tt0893382,9315177,/m/02847m9,shine a light,Peru,"$20,528"
99,tt0893382,9315177,/m/02847m9,shine a light,Mexico,"$13,087"
100,tt0893382,9315177,/m/02847m9,shine a light,Chile,"$12,010"
101,tt0893382,9315177,/m/02847m9,shine a light,Uruguay,"$6,051"
102,tt0893382,9315177,/m/02847m9,shine a light,Bolivia,"$1,228"
103,tt0893382,9315177,/m/02847m9,shine a light,Japan,"$1,663,847"
104,tt0893382,9315177,/m/02847m9,shine a light,Australia,"$871,598"
105,tt0893382,9315177,/m/02847m9,shine a light,New Zealand,"$259,054"
106,tt0893382,9315177,/m/02847m9,shine a light,Russia/CIS,"$110,869"
107,tt0893382,9315177,/m/02847m9,shine a light,South Korea,"$48,578"
108,tt0893382,9315177,/m/02847m9,shine a light,Hong Kong,"$23,148"
109,tt0893382,9315177,/m/02847m9,shine a light,Singapore,"$10,957"
110,tt0871015,28185076,/m/0cnx_mj,roming,Czech Republic,"$1,067,489"
111,tt0871015,28185076,/m/0cnx_mj,roming,Slovakia,"$126,055"
112,tt0871015,28185076,/m/0cnx_mj,roming,Romania,"$24,707"
113,tt0100140,961777,/m/03tp5h,mermaids,Domestic,"$35,419,397"
114,tt0098273,2541839,/m/07lz72,sea of love,Domestic,"$58,571,513"
115,tt0099136,20088468,/m/04ydvzd,the big man,Domestic,"$59,227"
116,tt0436971,1898832,/m/064q5v,why we fight,Domestic,"$1,439,972"
117,tt0114057,5920233,/m/0fdlc6,othello,Domestic,"$2,844,379"
118,tt0486259,8538110,/m/0fzp5y,american teen,Domestic,"$942,441"
