,tconst,Wiki_ID,Freebase_ID,movie,country,gross
0,tt1056422,22132319,/m/05p8vhd,fados,Domestic,"$129,150"
1,tt1056422,22132319,/m/05p8vhd,fados,Portugal,"$200,343"
2,tt1056422,22132319,/m/05p8vhd,fados,France,"$69,881"
3,tt1056422,22132319,/m/05p8vhd,fados,Spain,"$61,334"
4,tt1056422,22132319,/m/05p8vhd,fados,Belgium,"$23,934"
5,tt1056422,22132319,/m/05p8vhd,fados,Serbia and Montenegro,"$7,341"
6,tt1056422,22132319,/m/05p8vhd,fados,Netherlands,"$4,573"
7,tt1056422,22132319,/m/05p8vhd,fados,Hungary,$359
8,tt1056422,22132319,/m/05p8vhd,fados,Argentina,"$37,153"
9,tt1056422,22132319,/m/05p8vhd,fados,Uruguay,"$17,699"
10,tt1056422,22132319,/m/05p8vhd,fados,Mexico,"$4,785"
11,tt1056422,22132319,/m/05p8vhd,fados,Russia/CIS,"$17,492"
12,tt0093596,12456476,/m/02w6ry2,nadine,Domestic,"$5,669,831"
13,tt0099740,2175063,/m/06sgwt,hardware,Domestic,"$5,728,953"
14,tt1380279,32496930,/m/0j7nb3s,rebirth,Domestic,"$12,358"
15,tt0084855,106359,/m/0qmjd,the verdict,Original Release,Domestic
16,tt0084855,106359,/m/0qmjd,the verdict,2008 Re-release,France
17,tt0084855,106359,/m/0qmjd,the verdict,Domestic,"$53,977,250"
18,tt0084855,106359,/m/0qmjd,the verdict,France,"$16,488"
19,tt1024188,23030057,/m/064qg2b,cartouches gauloises,France,"$499,670"
20,tt1024188,23030057,/m/064qg2b,cartouches gauloises,Belgium,"$2,722"
21,tt0021577,215522,/m/01fkdb,l'age d'or,Domestic,"$32,712"
22,tt0443453,5574594,/m/0dt8xq,borat: cultural learnings of america for make benefit glorious nation of kazakhstan,Domestic,"$128,505,958"
23,tt0443453,5574594,/m/0dt8xq,borat: cultural learnings of america for make benefit glorious nation of kazakhstan,United Kingdom,"$46,020,502"
24,tt0443453,5574594,/m/0dt8xq,borat: cultural learnings of america for make benefit glorious nation of kazakhstan,Germany,"$13,486,198"
25,tt0443453,5574594,/m/0dt8xq,borat: cultural learnings of america for make benefit glorious nation of kazakhstan,Italy,"$8,364,555"
26,tt0443453,5574594,/m/0dt8xq,borat: cultural learnings of america for make benefit glorious nation of kazakhstan,France,"$6,626,191"
27,tt0443453,5574594,/m/0dt8xq,borat: cultural learnings of america for make benefit glorious nation of kazakhstan,Sweden,"$5,217,402"
28,tt0443453,5574594,/m/0dt8xq,borat: cultural learnings of america for make benefit glorious nation of kazakhstan,Netherlands,"$3,110,885"
29,tt0443453,5574594,/m/0dt8xq,borat: cultural learnings of america for make benefit glorious nation of kazakhstan,Norway,"$3,036,490"
30,tt0443453,5574594,/m/0dt8xq,borat: cultural learnings of america for make benefit glorious nation of kazakhstan,Spain,"$2,882,312"
31,tt0443453,5574594,/m/0dt8xq,borat: cultural learnings of america for make benefit glorious nation of kazakhstan,Belgium,"$2,863,302"
32,tt0443453,5574594,/m/0dt8xq,borat: cultural learnings of america for make benefit glorious nation of kazakhstan,Switzerland,"$2,787,463"
33,tt0443453,5574594,/m/0dt8xq,borat: cultural learnings of america for make benefit glorious nation of kazakhstan,Denmark,"$2,084,971"
34,tt0443453,5574594,/m/0dt8xq,borat: cultural learnings of america for make benefit glorious nation of kazakhstan,Poland,"$1,689,128"
35,tt0443453,5574594,/m/0dt8xq,borat: cultural learnings of america for make benefit glorious nation of kazakhstan,Austria,"$1,682,733"
36,tt0443453,5574594,/m/0dt8xq,borat: cultural learnings of america for make benefit glorious nation of kazakhstan,Israel,"$1,570,067"
37,tt0443453,5574594,/m/0dt8xq,borat: cultural learnings of america for make benefit glorious nation of kazakhstan,Portugal,"$1,299,948"
38,tt0443453,5574594,/m/0dt8xq,borat: cultural learnings of america for make benefit glorious nation of kazakhstan,Finland,"$1,222,873"
39,tt0443453,5574594,/m/0dt8xq,borat: cultural learnings of america for make benefit glorious nation of kazakhstan,South Africa,"$964,781"
40,tt0443453,5574594,/m/0dt8xq,borat: cultural learnings of america for make benefit glorious nation of kazakhstan,Czech Republic/Slovakia,"$885,476"
41,tt0443453,5574594,/m/0dt8xq,borat: cultural learnings of america for make benefit glorious nation of kazakhstan,Greece,"$735,773"
42,tt0443453,5574594,/m/0dt8xq,borat: cultural learnings of america for make benefit glorious nation of kazakhstan,Czech Republic,"$726,628"
43,tt0443453,5574594,/m/0dt8xq,borat: cultural learnings of america for make benefit glorious nation of kazakhstan,Croatia,"$698,747"
44,tt0443453,5574594,/m/0dt8xq,borat: cultural learnings of america for make benefit glorious nation of kazakhstan,Lithuania,"$512,725"
45,tt0443453,5574594,/m/0dt8xq,borat: cultural learnings of america for make benefit glorious nation of kazakhstan,Slovenia,"$502,740"
46,tt0443453,5574594,/m/0dt8xq,borat: cultural learnings of america for make benefit glorious nation of kazakhstan,Estonia,"$469,770"
47,tt0443453,5574594,/m/0dt8xq,borat: cultural learnings of america for make benefit glorious nation of kazakhstan,Iceland,"$440,021"
48,tt0443453,5574594,/m/0dt8xq,borat: cultural learnings of america for make benefit glorious nation of kazakhstan,Hungary,"$386,903"
49,tt0443453,5574594,/m/0dt8xq,borat: cultural learnings of america for make benefit glorious nation of kazakhstan,Türkiye,"$323,860"
50,tt0443453,5574594,/m/0dt8xq,borat: cultural learnings of america for make benefit glorious nation of kazakhstan,Latvia,"$219,601"
51,tt0443453,5574594,/m/0dt8xq,borat: cultural learnings of america for make benefit glorious nation of kazakhstan,Romania,"$188,267"
52,tt0443453,5574594,/m/0dt8xq,borat: cultural learnings of america for make benefit glorious nation of kazakhstan,Slovakia,"$161,314"
53,tt0443453,5574594,/m/0dt8xq,borat: cultural learnings of america for make benefit glorious nation of kazakhstan,Lebanon,"$144,195"
54,tt0443453,5574594,/m/0dt8xq,borat: cultural learnings of america for make benefit glorious nation of kazakhstan,Bulgaria,"$141,745"
55,tt0443453,5574594,/m/0dt8xq,borat: cultural learnings of america for make benefit glorious nation of kazakhstan,Serbia and Montenegro,"$111,520"
56,tt0443453,5574594,/m/0dt8xq,borat: cultural learnings of america for make benefit glorious nation of kazakhstan,Brazil,"$1,991,297"
57,tt0443453,5574594,/m/0dt8xq,borat: cultural learnings of america for make benefit glorious nation of kazakhstan,Mexico,"$1,035,175"
58,tt0443453,5574594,/m/0dt8xq,borat: cultural learnings of america for make benefit glorious nation of kazakhstan,Puerto Rico,"$280,323"
59,tt0443453,5574594,/m/0dt8xq,borat: cultural learnings of america for make benefit glorious nation of kazakhstan,Argentina,"$264,589"
60,tt0443453,5574594,/m/0dt8xq,borat: cultural learnings of america for make benefit glorious nation of kazakhstan,Central America,"$223,213"
61,tt0443453,5574594,/m/0dt8xq,borat: cultural learnings of america for make benefit glorious nation of kazakhstan,Chile,"$118,917"
62,tt0443453,5574594,/m/0dt8xq,borat: cultural learnings of america for make benefit glorious nation of kazakhstan,Colombia,"$90,801"
63,tt0443453,5574594,/m/0dt8xq,borat: cultural learnings of america for make benefit glorious nation of kazakhstan,Venezuela,"$69,395"
64,tt0443453,5574594,/m/0dt8xq,borat: cultural learnings of america for make benefit glorious nation of kazakhstan,Peru,"$63,775"
65,tt0443453,5574594,/m/0dt8xq,borat: cultural learnings of america for make benefit glorious nation of kazakhstan,Uruguay,"$54,579"
66,tt0443453,5574594,/m/0dt8xq,borat: cultural learnings of america for make benefit glorious nation of kazakhstan,Lesser Antilles,"$46,945"
67,tt0443453,5574594,/m/0dt8xq,borat: cultural learnings of america for make benefit glorious nation of kazakhstan,Dominican Republic,"$44,816"
68,tt0443453,5574594,/m/0dt8xq,borat: cultural learnings of america for make benefit glorious nation of kazakhstan,Jamaica,"$33,585"
69,tt0443453,5574594,/m/0dt8xq,borat: cultural learnings of america for make benefit glorious nation of kazakhstan,Ecuador,"$29,991"
70,tt0443453,5574594,/m/0dt8xq,borat: cultural learnings of america for make benefit glorious nation of kazakhstan,Bolivia,"$19,576"
71,tt0443453,5574594,/m/0dt8xq,borat: cultural learnings of america for make benefit glorious nation of kazakhstan,Australia,"$14,625,480"
72,tt0443453,5574594,/m/0dt8xq,borat: cultural learnings of america for make benefit glorious nation of kazakhstan,New Zealand,"$2,342,048"
73,tt0443453,5574594,/m/0dt8xq,borat: cultural learnings of america for make benefit glorious nation of kazakhstan,Singapore,"$422,777"
74,tt0443453,5574594,/m/0dt8xq,borat: cultural learnings of america for make benefit glorious nation of kazakhstan,Japan,"$306,313"
75,tt0443453,5574594,/m/0dt8xq,borat: cultural learnings of america for make benefit glorious nation of kazakhstan,Hong Kong,"$176,065"
76,tt0443453,5574594,/m/0dt8xq,borat: cultural learnings of america for make benefit glorious nation of kazakhstan,Philippines,"$135,938"
77,tt0443453,5574594,/m/0dt8xq,borat: cultural learnings of america for make benefit glorious nation of kazakhstan,South Korea,"$62,999"
78,tt0443453,5574594,/m/0dt8xq,borat: cultural learnings of america for make benefit glorious nation of kazakhstan,Taiwan,"$49,252"
79,tt0146316,49800,/m/0d6_s,lara croft: tomb raider,Domestic,"$131,168,070"
80,tt0146316,49800,/m/0d6_s,lara croft: tomb raider,United Kingdom,"$18,403,392"
81,tt0146316,49800,/m/0d6_s,lara croft: tomb raider,Germany,"$12,788,541"
82,tt0146316,49800,/m/0d6_s,lara croft: tomb raider,France,"$11,576,113"
83,tt0146316,49800,/m/0d6_s,lara croft: tomb raider,Spain,"$7,736,638"
84,tt0146316,49800,/m/0d6_s,lara croft: tomb raider,Italy,"$5,079,130"
85,tt0146316,49800,/m/0d6_s,lara croft: tomb raider,Netherlands,"$2,201,626"
86,tt0146316,49800,/m/0d6_s,lara croft: tomb raider,Greece,"$1,823,918"
87,tt0146316,49800,/m/0d6_s,lara croft: tomb raider,Sweden,"$1,678,539"
88,tt0146316,49800,/m/0d6_s,lara croft: tomb raider,Austria,"$1,667,321"
89,tt0146316,49800,/m/0d6_s,lara croft: tomb raider,Türkiye,"$1,545,005"
90,tt0146316,49800,/m/0d6_s,lara croft: tomb raider,Belgium,"$1,512,667"
91,tt0146316,49800,/m/0d6_s,lara croft: tomb raider,Portugal,"$1,456,737"
92,tt0146316,49800,/m/0d6_s,lara croft: tomb raider,South Africa,"$1,294,916"
93,tt0146316,49800,/m/0d6_s,lara croft: tomb raider,Norway,"$1,236,825"
94,tt0146316,49800,/m/0d6_s,lara croft: tomb raider,Denmark,"$1,167,968"
95,tt0146316,49800,/m/0d6_s,lara croft: tomb raider,Poland,"$1,095,471"
96,tt0146316,49800,/m/0d6_s,lara croft: tomb raider,Finland,"$1,034,734"
97,tt0146316,49800,/m/0d6_s,lara croft: tomb raider,Israel,"$895,603"
98,tt0146316,49800,/m/0d6_s,lara croft: tomb raider,Hungary,"$722,358"
99,tt0146316,49800,/m/0d6_s,lara croft: tomb raider,Czech Republic/Slovakia,"$626,687"
100,tt0146316,49800,/m/0d6_s,lara croft: tomb raider,Middle East Other,"$506,006"
101,tt0146316,49800,/m/0d6_s,lara croft: tomb raider,Czech Republic,"$335,740"
102,tt0146316,49800,/m/0d6_s,lara croft: tomb raider,Egypt,"$202,896"
103,tt0146316,49800,/m/0d6_s,lara croft: tomb raider,Iceland,"$178,693"
104,tt0146316,49800,/m/0d6_s,lara croft: tomb raider,Slovenia,"$175,115"
105,tt0146316,49800,/m/0d6_s,lara croft: tomb raider,Croatia,"$173,679"
106,tt0146316,49800,/m/0d6_s,lara croft: tomb raider,Lebanon,"$140,874"
107,tt0146316,49800,/m/0d6_s,lara croft: tomb raider,Cyprus,"$129,538"
108,tt0146316,49800,/m/0d6_s,lara croft: tomb raider,Romania,"$115,639"
109,tt0146316,49800,/m/0d6_s,lara croft: tomb raider,Bulgaria,"$101,404"
110,tt0146316,49800,/m/0d6_s,lara croft: tomb raider,Kenya,"$50,735"
111,tt0146316,49800,/m/0d6_s,lara croft: tomb raider,Mexico,"$5,206,219"
112,tt0146316,49800,/m/0d6_s,lara croft: tomb raider,Brazil,"$2,661,625"
113,tt0146316,49800,/m/0d6_s,lara croft: tomb raider,Argentina,"$2,010,302"
114,tt0146316,49800,/m/0d6_s,lara croft: tomb raider,Colombia,"$857,103"
115,tt0146316,49800,/m/0d6_s,lara croft: tomb raider,Central America,"$742,940"
116,tt0146316,49800,/m/0d6_s,lara croft: tomb raider,Chile,"$544,117"
117,tt0146316,49800,/m/0d6_s,lara croft: tomb raider,Venezuela,"$408,682"
118,tt0146316,49800,/m/0d6_s,lara croft: tomb raider,Peru,"$257,880"
119,tt0146316,49800,/m/0d6_s,lara croft: tomb raider,Japan,"$21,444,178"
120,tt0146316,49800,/m/0d6_s,lara croft: tomb raider,Australia,"$8,428,397"
121,tt0146316,49800,/m/0d6_s,lara croft: tomb raider,Taiwan,"$3,539,771"
122,tt0146316,49800,/m/0d6_s,lara croft: tomb raider,India,"$2,377,639"
123,tt0146316,49800,/m/0d6_s,lara croft: tomb raider,Hong Kong,"$2,116,358"
124,tt0146316,49800,/m/0d6_s,lara croft: tomb raider,South Korea,"$2,000,000"
125,tt0146316,49800,/m/0d6_s,lara croft: tomb raider,Philippines,"$1,441,193"
126,tt0146316,49800,/m/0d6_s,lara croft: tomb raider,Thailand,"$1,371,262"
127,tt0146316,49800,/m/0d6_s,lara croft: tomb raider,Russia/CIS,"$1,336,623"
128,tt0146316,49800,/m/0d6_s,lara croft: tomb raider,Singapore,"$1,280,390"
129,tt0146316,49800,/m/0d6_s,lara croft: tomb raider,Malaysia,"$722,893"
130,tt0146316,49800,/m/0d6_s,lara croft: tomb raider,New Zealand,"$687,641"
131,tt0146316,49800,/m/0d6_s,lara croft: tomb raider,Indonesia,"$454,990"
132,tt0146316,49800,/m/0d6_s,lara croft: tomb raider,China,"$2,137,721"
133,tt0116365,768808,/m/039yp5,the frighteners,Original Release,Domestic
134,tt0116365,768808,/m/039yp5,the frighteners,2021 Re-release,APAC
