,tconst,Wiki_ID,Freebase_ID,movie,country,gross
0,tt0050458,11783565,/m/02rs4k1,il grido,Portugal,$418
1,tt0093011,7128210,/m/0h5mnt,fatal beauty,Domestic,"$12,046,526"
2,tt0104714,695266,/m/033g3n,lethal weapon 3,Domestic,"$144,731,527"
3,tt0083254,5130016,/m/0d43xm,under the rainbow,Domestic,"$18,826,490"
4,tt0165196,24659118,/m/080cfft,molokai: the story of father damien,Australia,"$169,593"
5,tt0165196,24659118,/m/080cfft,molokai: the story of father damien,New Zealand,"$13,102"
6,tt1658851,27812724,/m/0cc87nl,toast,Germany,"$74,535"
7,tt1658851,27812724,/m/0cc87nl,toast,France,"$32,562"
8,tt1658851,27812724,/m/0cc87nl,toast,United Kingdom,$151
9,tt1658851,27812724,/m/0cc87nl,toast,Hong Kong,"$17,337"
10,tt1658851,27812724,/m/0cc87nl,toast,Malaysia,"$17,052"
11,tt1658851,27812724,/m/0cc87nl,toast,Russia/CIS,"$12,285"
12,tt0206926,3227819,/m/08_s9t,maybe baby,Original Release,"Domestic, EMEA"
13,tt0206926,3227819,/m/08_s9t,maybe baby,2002 Re-release,Argentina
14,tt0206926,3227819,/m/08_s9t,maybe baby,Austria,"$144,545"
15,tt0206926,3227819,/m/08_s9t,maybe baby,Domestic,"$20,501"
16,tt0206926,3227819,/m/08_s9t,maybe baby,Argentina,"$8,717"
17,tt0338466,2051753,/m/06hq4s,stuck on you,Domestic,"$33,832,741"
18,tt0338466,2051753,/m/06hq4s,stuck on you,United Kingdom,"$6,441,227"
19,tt0338466,2051753,/m/06hq4s,stuck on you,Spain,"$4,176,977"
20,tt0338466,2051753,/m/06hq4s,stuck on you,Germany,"$2,709,455"
21,tt0338466,2051753,/m/06hq4s,stuck on you,France,"$879,101"
22,tt0338466,2051753,/m/06hq4s,stuck on you,Austria,"$566,179"
23,tt0338466,2051753,/m/06hq4s,stuck on you,Norway,"$553,156"
24,tt0338466,2051753,/m/06hq4s,stuck on you,South Africa,"$460,029"
25,tt0338466,2051753,/m/06hq4s,stuck on you,Netherlands,"$317,985"
26,tt0338466,2051753,/m/06hq4s,stuck on you,Greece,"$258,720"
27,tt0338466,2051753,/m/06hq4s,stuck on you,Italy,"$249,724"
28,tt0338466,2051753,/m/06hq4s,stuck on you,Finland,"$111,730"
29,tt0338466,2051753,/m/06hq4s,stuck on you,Hungary,"$88,140"
30,tt0338466,2051753,/m/06hq4s,stuck on you,Portugal,"$74,529"
31,tt0338466,2051753,/m/06hq4s,stuck on you,Bulgaria,"$56,551"
32,tt0338466,2051753,/m/06hq4s,stuck on you,Lebanon,"$32,790"
33,tt0338466,2051753,/m/06hq4s,stuck on you,Czech Republic,"$29,443"
34,tt0338466,2051753,/m/06hq4s,stuck on you,Egypt,"$6,498"
35,tt0338466,2051753,/m/06hq4s,stuck on you,Mexico,"$1,645,124"
36,tt0338466,2051753,/m/06hq4s,stuck on you,Chile,"$158,178"
37,tt0338466,2051753,/m/06hq4s,stuck on you,Argentina,"$124,017"
38,tt0338466,2051753,/m/06hq4s,stuck on you,Ecuador,"$64,452"
39,tt0338466,2051753,/m/06hq4s,stuck on you,Australia,"$4,237,674"
40,tt0338466,2051753,/m/06hq4s,stuck on you,Russia/CIS,"$984,008"
41,tt0338466,2051753,/m/06hq4s,stuck on you,New Zealand,"$416,468"
42,tt0338466,2051753,/m/06hq4s,stuck on you,Indonesia,"$162,183"
43,tt0338466,2051753,/m/06hq4s,stuck on you,Hong Kong,"$135,336"
44,tt0338466,2051753,/m/06hq4s,stuck on you,Thailand,"$101,300"
45,tt0286864,9749808,/m/02pr03d,the one and only,Italy,"$24,372"
46,tt1280567,25818705,/m/09v52pt,ultima parada 174,Norway,"$16,172"
47,tt1280567,25818705,/m/09v52pt,ultima parada 174,Portugal,"$14,314"
48,tt1280567,25818705,/m/09v52pt,ultima parada 174,France,"$9,362"
49,tt1280567,25818705,/m/09v52pt,ultima parada 174,Brazil,"$1,632,444"
50,tt0466909,2425302,/m/07c5kt,the omen,Original Release,66 markets
51,tt0466909,2425302,/m/07c5kt,the omen,2023 Re-release,New Zealand
52,tt0466909,2425302,/m/07c5kt,the omen,Domestic,"$54,607,383"
53,tt0466909,2425302,/m/07c5kt,the omen,Mexico,"$8,297,369"
54,tt0466909,2425302,/m/07c5kt,the omen,Brazil,"$2,416,224"
55,tt0466909,2425302,/m/07c5kt,the omen,Argentina,"$1,040,082"
56,tt0466909,2425302,/m/07c5kt,the omen,Colombia,"$1,009,297"
57,tt0466909,2425302,/m/07c5kt,the omen,Venezuela,"$940,408"
58,tt0466909,2425302,/m/07c5kt,the omen,Chile,"$840,426"
59,tt0466909,2425302,/m/07c5kt,the omen,Central America+,"$813,210"
60,tt0466909,2425302,/m/07c5kt,the omen,Peru,"$697,705"
61,tt0466909,2425302,/m/07c5kt,the omen,Puerto Rico,"$687,050"
62,tt0466909,2425302,/m/07c5kt,the omen,Ecuador,"$242,975"
63,tt0466909,2425302,/m/07c5kt,the omen,Dominican Republic,"$91,344"
64,tt0466909,2425302,/m/07c5kt,the omen,Bolivia,"$77,461"
65,tt0466909,2425302,/m/07c5kt,the omen,Uruguay,"$68,146"
66,tt0466909,2425302,/m/07c5kt,the omen,Lesser Antilles,"$58,818"
67,tt0466909,2425302,/m/07c5kt,the omen,Jamaica,"$46,649"
68,tt0466909,2425302,/m/07c5kt,the omen,United Kingdom,"$8,050,083"
69,tt0466909,2425302,/m/07c5kt,the omen,Spain,"$4,723,369"
70,tt0466909,2425302,/m/07c5kt,the omen,Germany,"$2,761,921"
71,tt0466909,2425302,/m/07c5kt,the omen,France,"$2,380,869"
72,tt0466909,2425302,/m/07c5kt,the omen,Italy,"$2,128,019"
73,tt0466909,2425302,/m/07c5kt,the omen,Greece,"$1,011,096"
74,tt0466909,2425302,/m/07c5kt,the omen,Türkiye,"$923,480"
75,tt0466909,2425302,/m/07c5kt,the omen,Sweden,"$893,022"
76,tt0466909,2425302,/m/07c5kt,the omen,Norway,"$815,005"
77,tt0466909,2425302,/m/07c5kt,the omen,Austria,"$781,201"
78,tt0466909,2425302,/m/07c5kt,the omen,Middle East/UAE,"$767,432"
79,tt0466909,2425302,/m/07c5kt,the omen,Poland,"$679,419"
80,tt0466909,2425302,/m/07c5kt,the omen,Ukraine,"$650,629"
81,tt0466909,2425302,/m/07c5kt,the omen,Belgium,"$616,702"
