,tconst,Wiki_ID,Freebase_ID,movie,country,gross
0,tt0038417,9445359,/m/02893tl,cloak and dagger,Domestic,"$9,719,952"
1,tt0106307,2094975,/m/06lspc,arizona dream,Domestic,"$112,547"
2,tt0045537,73366,/m/0jq14,the band wagon,France,"$14,537"
3,tt0429115,26126499,/m/0b6k72g,splinter,Domestic,"$10,497"
4,tt1500815,21621385,/m/05m_0h6,jag jeondeyan de mele,United Kingdom,"$185,747"
5,tt0114857,234731,/m/01j3gd,virtuosity,Domestic,"$24,047,675"
6,tt1560957,29185428,/m/0dll04k,i want your money,Domestic,"$433,588"
7,tt0468489,5348143,/m/0dgrqg,half nelson,Domestic,"$2,697,938"
8,tt0468489,5348143,/m/0dgrqg,half nelson,United Kingdom,"$524,775"
9,tt0468489,5348143,/m/0dgrqg,half nelson,France,"$371,333"
10,tt0468489,5348143,/m/0dgrqg,half nelson,Spain,"$220,293"
11,tt0468489,5348143,/m/0dgrqg,half nelson,Greece,"$128,500"
12,tt0468489,5348143,/m/0dgrqg,half nelson,Belgium,"$67,078"
13,tt0468489,5348143,/m/0dgrqg,half nelson,South Africa,"$52,743"
14,tt0468489,5348143,/m/0dgrqg,half nelson,Germany,"$25,220"
15,tt0468489,5348143,/m/0dgrqg,half nelson,Portugal,"$22,754"
16,tt0468489,5348143,/m/0dgrqg,half nelson,Denmark,"$16,843"
17,tt0468489,5348143,/m/0dgrqg,half nelson,Hungary,"$3,889"
18,tt0468489,5348143,/m/0dgrqg,half nelson,Netherlands,"$1,692"
19,tt0468489,5348143,/m/0dgrqg,half nelson,Austria,"$1,020"
20,tt0468489,5348143,/m/0dgrqg,half nelson,Australia,"$482,025"
21,tt0468489,5348143,/m/0dgrqg,half nelson,New Zealand,"$36,184"
22,tt0468489,5348143,/m/0dgrqg,half nelson,Taiwan,"$8,194"
23,tt1092411,27375567,/m/0by0_4b,the princess of nebraska,France,"$151,377"
24,tt1092411,27375567,/m/0by0_4b,the princess of nebraska,Spain,"$32,576"
25,tt1092411,27375567,/m/0by0_4b,the princess of nebraska,Argentina,"$3,456"
26,tt1092411,27375567,/m/0by0_4b,the princess of nebraska,Brazil,"$2,758"
27,tt1092411,27375567,/m/0by0_4b,the princess of nebraska,Singapore,"$1,720"
28,tt0120703,2602021,/m/07qzvf,how stella got her groove back,Domestic,"$37,672,941"
29,tt1178642,20639858,/m/051z5j0,cyrano fernandez,Venezuela,"$1,121,893"
30,tt0102164,11074028,/m/02q_4s7,johnny stecchino,Domestic,"$626,057"
31,tt0469443,5904084,/m/0fct6v,izzat,Norway,"$1,433,507"
32,tt0065775,12081183,/m/02vp5n2,getting straight,Domestic,"$13,300,000"
33,tt0117873,20329496,/m/04zx9bj,tell the truth and run: george seldes and the american press,Domestic,"$3,204"
34,tt1891755,30866673,/m/0gg5cm4,billa 2,United Kingdom,"$157,801"
35,tt1891755,30866673,/m/0gg5cm4,billa 2,Malaysia,"$947,634"
36,tt1891755,30866673,/m/0gg5cm4,billa 2,Australia,"$49,855"
37,tt0840322,6686041,/m/0gh748,forever strong,Domestic,"$719,556"
38,tt0113347,1732142,/m/05rw58,how to make an american quilt,Domestic,"$23,600,020"
39,tt0085656,3017464,/m/08ktnl,heart like a wheel,Domestic,"$272,278"
40,tt0098330,10136056,/m/02q2zh_,signs of life,Domestic,"$95,836"
41,tt0109506,406339,/m/024gy8,the crow,Original Release,Domestic
42,tt0109506,406339,/m/024gy8,the crow,2022 Re-release,Australia
43,tt0109506,406339,/m/024gy8,the crow,Domestic,"$50,693,129"
44,tt0109506,406339,/m/024gy8,the crow,Australia,"$1,542"
45,tt0819810,9141195,/m/027z549,traffic signal,United Kingdom,"$11,793"
46,tt0819810,9141195,/m/027z549,traffic signal,India,"$2,723,691"
47,tt2158504,34541743,/m/0j249mm,kimmy dora and the temple of kiyeme,Philippines,"$3,204,780"
48,tt0441297,4465361,/m/0c3z2l,habana blues,Original Release,"EMEA, LATAM"
49,tt0441297,4465361,/m/0c3z2l,habana blues,2009 Re-release,South Korea
50,tt0441297,4465361,/m/0c3z2l,habana blues,Spain,"$3,642,445"
51,tt0441297,4465361,/m/0c3z2l,habana blues,Romania,"$3,007"
52,tt0441297,4465361,/m/0c3z2l,habana blues,South Korea,"$41,110"
53,tt0441297,4465361,/m/0c3z2l,habana blues,Argentina,"$13,245"
54,tt1762300,33928126,/m/0gx926w,one life,Original Release,"EMEA, APAC"
55,tt1762300,33928126,/m/0gx926w,one life,2014 Re-release,LATAM
56,tt1762300,33928126,/m/0gx926w,one life,Japan,"$15,447,603"
57,tt1762300,33928126,/m/0gx926w,one life,Germany,"$803,832"
58,tt1762300,33928126,/m/0gx926w,one life,Netherlands,"$189,214"
59,tt1762300,33928126,/m/0gx926w,one life,Italy,"$85,124"
60,tt1762300,33928126,/m/0gx926w,one life,United Kingdom,"$22,499"
61,tt1762300,33928126,/m/0gx926w,one life,Austria,"$21,599"
62,tt1762300,33928126,/m/0gx926w,one life,Belgium,"$11,401"
63,tt1762300,33928126,/m/0gx926w,one life,Portugal,"$1,419"
64,tt1762300,33928126,/m/0gx926w,one life,Brazil,"$2,818"
65,tt1762300,33928126,/m/0gx926w,one life,Argentina,$958
66,tt1762300,33928126,/m/0gx926w,one life,Peru,$269
67,tt0111742,686022,/m/032xx4,wolf,Original Release,Domestic
68,tt0111742,686022,/m/032xx4,wolf,2022 Re-release,APAC
69,tt0111742,686022,/m/032xx4,wolf,Domestic,"$65,002,597"
70,tt0111742,686022,/m/032xx4,wolf,New Zealand,$83
71,tt0082853,240376,/m/01jw83,only when i laugh,Domestic,"$25,524,778"
72,tt0285727,21585364,/m/05msnmp,"milwaukee, minnesota",Domestic,"$17,528"
73,tt0098383,25536699,/m/04j1scw,staying together,Domestic,"$4,348,025"
74,tt1319722,27440393,/m/0c0040b,a little help,Domestic,"$96,868"
75,tt0464632,8582101,/m/0278t0l,bednye rodstvenniki,Russia/CIS,"$278,886"
76,tt0369516,26014758,/m/0b6fxgg,hawa,India,"$679,525"
77,tt0073486,21913863,/m/07xtqq,one flew over the cuckoo's nest,Original Release,Domestic
78,tt0073486,21913863,/m/07xtqq,one flew over the cuckoo's nest,2017 Re-release,United Kingdom
79,tt0073486,21913863,/m/07xtqq,one flew over the cuckoo's nest,2021 Re-release,"APAC, EMEA"
80,tt0073486,21913863,/m/07xtqq,one flew over the cuckoo's nest,Domestic,"$108,981,275"
81,tt0073486,21913863,/m/07xtqq,one flew over the cuckoo's nest,Russia/CIS,"$111,909"
82,tt0073486,21913863,/m/07xtqq,one flew over the cuckoo's nest,United Kingdom,"$16,354"
83,tt0073486,21913863,/m/07xtqq,one flew over the cuckoo's nest,Ukraine,"$5,279"
84,tt0138946,565758,/m/02qmsr,the yards,Domestic,"$889,352"
85,tt0138946,565758,/m/02qmsr,the yards,Australia,"$34,684"
86,tt1606392,29344186,/m/0crvnwq,win win,Domestic,"$10,179,275"
87,tt1606392,29344186,/m/0crvnwq,win win,United Kingdom,"$731,851"
88,tt1606392,29344186,/m/0crvnwq,win win,Spain,"$294,394"
89,tt1606392,29344186,/m/0crvnwq,win win,Germany,"$88,914"
90,tt1606392,29344186,/m/0crvnwq,win win,France,"$56,236"
91,tt1606392,29344186,/m/0crvnwq,win win,Türkiye,"$47,541"
92,tt1606392,29344186,/m/0crvnwq,win win,South Africa,"$29,347"
93,tt1606392,29344186,/m/0crvnwq,win win,Finland,"$9,905"
94,tt1606392,29344186,/m/0crvnwq,win win,Italy,"$9,047"
95,tt1606392,29344186,/m/0crvnwq,win win,Czech Republic,"$3,483"
96,tt1606392,29344186,/m/0crvnwq,win win,Australia,"$274,644"
97,tt1606392,29344186,/m/0crvnwq,win win,New Zealand,"$56,781"
98,tt1606392,29344186,/m/0crvnwq,win win,Singapore,"$8,195"
99,tt1414382,26779875,/m/08nbyvf,you again,Domestic,"$25,702,053"
100,tt1414382,26779875,/m/08nbyvf,you again,South Africa,"$394,708"
101,tt1414382,26779875,/m/08nbyvf,you again,Romania,"$241,672"
102,tt1414382,26779875,/m/08nbyvf,you again,Germany,"$238,507"
103,tt1414382,26779875,/m/08nbyvf,you again,Israel,"$237,242"
104,tt1414382,26779875,/m/08nbyvf,you again,United Kingdom,"$233,798"
105,tt1414382,26779875,/m/08nbyvf,you again,Portugal,"$140,580"
106,tt1414382,26779875,/m/08nbyvf,you again,United Arab Emirates,"$127,546"
107,tt1414382,26779875,/m/08nbyvf,you again,Slovenia,"$91,973"
108,tt1414382,26779875,/m/08nbyvf,you again,Bulgaria,"$80,751"
109,tt1414382,26779875,/m/08nbyvf,you again,Hungary,"$73,485"
110,tt1414382,26779875,/m/08nbyvf,you again,Türkiye,"$69,822"
111,tt1414382,26779875,/m/08nbyvf,you again,Austria,"$61,002"
112,tt1414382,26779875,/m/08nbyvf,you again,Lebanon,"$40,047"
113,tt1414382,26779875,/m/08nbyvf,you again,Lithuania,"$39,934"
114,tt1414382,26779875,/m/08nbyvf,you again,Italy,"$34,225"
115,tt1414382,26779875,/m/08nbyvf,you again,Estonia,"$30,090"
116,tt1414382,26779875,/m/08nbyvf,you again,Iceland,"$27,716"
117,tt1414382,26779875,/m/08nbyvf,you again,Spain,"$27,706"
118,tt1414382,26779875,/m/08nbyvf,you again,Egypt,"$10,332"
119,tt1414382,26779875,/m/08nbyvf,you again,Russia/CIS,"$3,198,037"
120,tt1414382,26779875,/m/08nbyvf,you again,Malaysia,"$328,739"
121,tt1414382,26779875,/m/08nbyvf,you again,Singapore,"$297,354"
122,tt1414382,26779875,/m/08nbyvf,you again,Indonesia,"$173,656"
123,tt1414382,26779875,/m/08nbyvf,you again,Philippines,"$141,433"
124,tt1414382,26779875,/m/08nbyvf,you again,New Zealand,"$11,961"
125,tt1844031,30718169,/m/0gff36p,seniors,United Kingdom,"$1,168"
