,tconst,Wiki_ID,Freebase_ID,movie,country,gross
0,tt0809504,5349271,/m/0dgtcp,the accidental husband,United Kingdom,"$4,994,133"
1,tt0809504,5349271,/m/0dgtcp,the accidental husband,Germany,"$2,835,280"
2,tt0809504,5349271,/m/0dgtcp,the accidental husband,France,"$2,058,869"
3,tt0809504,5349271,/m/0dgtcp,the accidental husband,Italy,"$1,213,842"
4,tt0809504,5349271,/m/0dgtcp,the accidental husband,Netherlands,"$899,718"
5,tt0809504,5349271,/m/0dgtcp,the accidental husband,Austria,"$753,778"
6,tt0809504,5349271,/m/0dgtcp,the accidental husband,Poland,"$572,566"
7,tt0809504,5349271,/m/0dgtcp,the accidental husband,Ukraine,"$425,970"
8,tt0809504,5349271,/m/0dgtcp,the accidental husband,Belgium,"$359,967"
9,tt0809504,5349271,/m/0dgtcp,the accidental husband,Greece,"$318,088"
10,tt0809504,5349271,/m/0dgtcp,the accidental husband,Portugal,"$311,688"
11,tt0809504,5349271,/m/0dgtcp,the accidental husband,Hungary,"$297,894"
12,tt0809504,5349271,/m/0dgtcp,the accidental husband,Lithuania,"$149,157"
13,tt0809504,5349271,/m/0dgtcp,the accidental husband,United Arab Emirates,"$115,931"
14,tt0809504,5349271,/m/0dgtcp,the accidental husband,South Africa,"$112,042"
15,tt0809504,5349271,/m/0dgtcp,the accidental husband,Czech Republic,"$88,564"
16,tt0809504,5349271,/m/0dgtcp,the accidental husband,Latvia,"$87,324"
17,tt0809504,5349271,/m/0dgtcp,the accidental husband,Romania,"$86,183"
18,tt0809504,5349271,/m/0dgtcp,the accidental husband,Bulgaria,"$82,239"
19,tt0809504,5349271,/m/0dgtcp,the accidental husband,Finland,"$77,108"
20,tt0809504,5349271,/m/0dgtcp,the accidental husband,Lebanon,"$45,617"
21,tt0809504,5349271,/m/0dgtcp,the accidental husband,Slovakia,"$15,406"
22,tt0809504,5349271,/m/0dgtcp,the accidental husband,Mexico,"$1,286,202"
23,tt0809504,5349271,/m/0dgtcp,the accidental husband,Brazil,"$1,056,833"
24,tt0809504,5349271,/m/0dgtcp,the accidental husband,Venezuela,"$505,288"
25,tt0809504,5349271,/m/0dgtcp,the accidental husband,Argentina,"$225,379"
26,tt0809504,5349271,/m/0dgtcp,the accidental husband,Peru,"$223,925"
27,tt0809504,5349271,/m/0dgtcp,the accidental husband,Colombia,"$194,856"
28,tt0809504,5349271,/m/0dgtcp,the accidental husband,Ecuador,"$174,634"
29,tt0809504,5349271,/m/0dgtcp,the accidental husband,Central America,"$77,395"
30,tt0809504,5349271,/m/0dgtcp,the accidental husband,Chile,"$55,410"
31,tt0809504,5349271,/m/0dgtcp,the accidental husband,Bolivia,"$41,542"
32,tt0809504,5349271,/m/0dgtcp,the accidental husband,Uruguay,"$24,188"
33,tt0809504,5349271,/m/0dgtcp,the accidental husband,Russia/CIS,"$1,640,497"
34,tt0809504,5349271,/m/0dgtcp,the accidental husband,South Korea,"$1,231,952"
35,tt0809504,5349271,/m/0dgtcp,the accidental husband,Taiwan,"$36,432"
36,tt0809504,5349271,/m/0dgtcp,the accidental husband,Philippines,"$24,259"
37,tt0252299,2807539,/m/083y57,buffalo soldiers,Original Release,8 markets
38,tt0252299,2807539,/m/083y57,buffalo soldiers,2005 Re-release,Italy
39,tt0252299,2807539,/m/083y57,buffalo soldiers,United Kingdom,"$1,313,514"
40,tt0252299,2807539,/m/083y57,buffalo soldiers,Spain,"$133,091"
