,tconst,Wiki_ID,Freebase_ID,movie,country,gross
0,tt0464160,5341795,/m/0dgh3z,chup chup ke,Domestic,"$334,618"
1,tt0464160,5341795,/m/0dgh3z,chup chup ke,United Kingdom,"$628,194"
2,tt0464160,5341795,/m/0dgh3z,chup chup ke,India,"$2,949,887"
3,tt1206543,35518523,/m/0j9pkrn,out of the furnace,Original Release,24 markets
4,tt1206543,35518523,/m/0j9pkrn,out of the furnace,2017 Re-release,Portugal
5,tt1206543,35518523,/m/0j9pkrn,out of the furnace,Domestic,"$11,330,849"
6,tt1206543,35518523,/m/0j9pkrn,out of the furnace,France,"$1,422,162"
7,tt1206543,35518523,/m/0j9pkrn,out of the furnace,United Kingdom,"$518,492"
8,tt1206543,35518523,/m/0j9pkrn,out of the furnace,Italy,"$438,311"
9,tt1206543,35518523,/m/0j9pkrn,out of the furnace,Germany,"$393,376"
10,tt1206543,35518523,/m/0j9pkrn,out of the furnace,United Arab Emirates,"$275,508"
11,tt1206543,35518523,/m/0j9pkrn,out of the furnace,Netherlands,"$240,996"
12,tt1206543,35518523,/m/0j9pkrn,out of the furnace,Austria,"$105,651"
13,tt1206543,35518523,/m/0j9pkrn,out of the furnace,Belgium,"$66,092"
14,tt1206543,35518523,/m/0j9pkrn,out of the furnace,Greece,"$34,509"
15,tt1206543,35518523,/m/0j9pkrn,out of the furnace,South Africa,"$28,201"
16,tt1206543,35518523,/m/0j9pkrn,out of the furnace,Egypt,"$20,041"
17,tt1206543,35518523,/m/0j9pkrn,out of the furnace,Iceland,"$17,311"
18,tt1206543,35518523,/m/0j9pkrn,out of the furnace,Finland,"$11,380"
19,tt1206543,35518523,/m/0j9pkrn,out of the furnace,Croatia,"$9,183"
20,tt1206543,35518523,/m/0j9pkrn,out of the furnace,Portugal,$886
21,tt1206543,35518523,/m/0j9pkrn,out of the furnace,Brazil,"$297,028"
22,tt1206543,35518523,/m/0j9pkrn,out of the furnace,Argentina,"$109,799"
23,tt1206543,35518523,/m/0j9pkrn,out of the furnace,Peru,"$50,217"
24,tt1206543,35518523,/m/0j9pkrn,out of the furnace,Chile,"$33,152"
25,tt1206543,35518523,/m/0j9pkrn,out of the furnace,Bolivia,"$3,165"
26,tt1206543,35518523,/m/0j9pkrn,out of the furnace,Japan,"$223,353"
27,tt1206543,35518523,/m/0j9pkrn,out of the furnace,Singapore,"$21,849"
28,tt1206543,35518523,/m/0j9pkrn,out of the furnace,Hong Kong,"$7,103"
29,tt1206543,35518523,/m/0j9pkrn,out of the furnace,Australia,"$2,940"
