,tconst,Wiki_ID,Freebase_ID,movie,country,gross
0,tt0422491,11468773,/m/027jl6r,l'intrus,Domestic,"$40,853"
1,tt0133412,3879782,/m/0b4rz4,best laid plans,Domestic,"$27,816"
2,tt0762114,10536433,/m/02qh3bt,license to wed,Domestic,"$43,799,818"
3,tt0762114,10536433,/m/02qh3bt,license to wed,Spain,"$3,584,341"
4,tt0762114,10536433,/m/02qh3bt,license to wed,United Kingdom,"$1,902,964"
5,tt0762114,10536433,/m/02qh3bt,license to wed,Italy,"$1,667,294"
6,tt0762114,10536433,/m/02qh3bt,license to wed,Germany,"$1,476,011"
7,tt0762114,10536433,/m/02qh3bt,license to wed,South Africa,"$728,565"
8,tt0762114,10536433,/m/02qh3bt,license to wed,Austria,"$503,091"
9,tt0762114,10536433,/m/02qh3bt,license to wed,Portugal,"$492,410"
10,tt0762114,10536433,/m/02qh3bt,license to wed,Türkiye,"$423,278"
11,tt0762114,10536433,/m/02qh3bt,license to wed,Greece,"$351,793"
12,tt0762114,10536433,/m/02qh3bt,license to wed,Netherlands,"$258,708"
13,tt0762114,10536433,/m/02qh3bt,license to wed,Israel,"$247,527"
14,tt0762114,10536433,/m/02qh3bt,license to wed,France,"$225,095"
15,tt0762114,10536433,/m/02qh3bt,license to wed,United Arab Emirates,"$217,676"
16,tt0762114,10536433,/m/02qh3bt,license to wed,Belgium,"$207,107"
17,tt0762114,10536433,/m/02qh3bt,license to wed,Iceland,"$59,194"
18,tt0762114,10536433,/m/02qh3bt,license to wed,Lebanon,"$51,271"
19,tt0762114,10536433,/m/02qh3bt,license to wed,East Africa,"$33,888"
20,tt0762114,10536433,/m/02qh3bt,license to wed,Norway,"$23,510"
21,tt0762114,10536433,/m/02qh3bt,license to wed,Nigeria,"$22,305"
22,tt0762114,10536433,/m/02qh3bt,license to wed,Sweden,"$2,572"
23,tt0762114,10536433,/m/02qh3bt,license to wed,Mexico,"$4,836,620"
24,tt0762114,10536433,/m/02qh3bt,license to wed,Brazil,"$1,702,810"
25,tt0762114,10536433,/m/02qh3bt,license to wed,Venezuela,"$1,634,682"
26,tt0762114,10536433,/m/02qh3bt,license to wed,Peru,"$593,850"
27,tt0762114,10536433,/m/02qh3bt,license to wed,Argentina,"$497,401"
28,tt0762114,10536433,/m/02qh3bt,license to wed,Colombia,"$397,765"
29,tt0762114,10536433,/m/02qh3bt,license to wed,Chile,"$206,006"
30,tt0762114,10536433,/m/02qh3bt,license to wed,Ecuador,"$187,001"
31,tt0762114,10536433,/m/02qh3bt,license to wed,Central America,"$79,199"
32,tt0762114,10536433,/m/02qh3bt,license to wed,Uruguay,"$61,844"
33,tt0762114,10536433,/m/02qh3bt,license to wed,Bolivia,"$58,858"
34,tt0762114,10536433,/m/02qh3bt,license to wed,Australia,"$2,720,584"
35,tt0762114,10536433,/m/02qh3bt,license to wed,Philippines,"$256,986"
36,tt0762114,10536433,/m/02qh3bt,license to wed,Singapore,"$198,689"
37,tt0762114,10536433,/m/02qh3bt,license to wed,New Zealand,"$168,747"
38,tt0762114,10536433,/m/02qh3bt,license to wed,Indonesia,"$162,593"
39,tt0762114,10536433,/m/02qh3bt,license to wed,Taiwan,"$85,133"
40,tt0762114,10536433,/m/02qh3bt,license to wed,India,"$54,139"
41,tt0070355,705984,/m/034bxn,magnum force,Domestic,"$39,768,000"
42,tt0101410,320401,/m/01vfqh,barton fink,Domestic,"$6,153,939"
43,tt0269341,3130501,/m/08tdcx,two can play that game,Domestic,"$22,235,901"
44,tt0269341,3130501,/m/08tdcx,two can play that game,South Africa,"$23,190"
45,tt1723124,33082424,/m/0h65kw7,inbred,United Kingdom,$24
46,tt0457414,3466846,/m/09f020,midnight movies: from the margin to the mainstream,United Kingdom,"$2,143"
47,tt1506999,27656617,/m/0c40vxk,haywire,Domestic,"$18,942,396"
48,tt1506999,27656617,/m/0c40vxk,haywire,United Kingdom,"$3,682,205"
49,tt1506999,27656617,/m/0c40vxk,haywire,Italy,"$1,225,522"
50,tt1506999,27656617,/m/0c40vxk,haywire,Spain,"$1,211,998"
51,tt1506999,27656617,/m/0c40vxk,haywire,France,"$1,027,596"
52,tt1506999,27656617,/m/0c40vxk,haywire,Germany,"$709,483"
53,tt1506999,27656617,/m/0c40vxk,haywire,Netherlands,"$557,160"
54,tt1506999,27656617,/m/0c40vxk,haywire,Belgium,"$305,495"
55,tt1506999,27656617,/m/0c40vxk,haywire,United Arab Emirates,"$251,595"
56,tt1506999,27656617,/m/0c40vxk,haywire,Türkiye,"$202,580"
57,tt1506999,27656617,/m/0c40vxk,haywire,Greece,"$196,465"
58,tt1506999,27656617,/m/0c40vxk,haywire,Poland,"$181,512"
59,tt1506999,27656617,/m/0c40vxk,haywire,Norway,"$176,325"
60,tt1506999,27656617,/m/0c40vxk,haywire,Portugal,"$146,194"
61,tt1506999,27656617,/m/0c40vxk,haywire,Ukraine,"$145,213"
62,tt1506999,27656617,/m/0c40vxk,haywire,Bulgaria,"$128,226"
63,tt1506999,27656617,/m/0c40vxk,haywire,Austria,"$126,462"
64,tt1506999,27656617,/m/0c40vxk,haywire,South Africa,"$85,761"
65,tt1506999,27656617,/m/0c40vxk,haywire,Hungary,"$78,467"
66,tt1506999,27656617,/m/0c40vxk,haywire,Slovenia,"$23,375"
67,tt1506999,27656617,/m/0c40vxk,haywire,Czech Republic,"$22,921"
68,tt1506999,27656617,/m/0c40vxk,haywire,Iceland,"$22,605"
69,tt1506999,27656617,/m/0c40vxk,haywire,Denmark,"$19,112"
70,tt1506999,27656617,/m/0c40vxk,haywire,Lebanon,"$17,242"
71,tt1506999,27656617,/m/0c40vxk,haywire,Finland,"$14,783"
72,tt1506999,27656617,/m/0c40vxk,haywire,Serbia and Montenegro,"$14,167"
73,tt1506999,27656617,/m/0c40vxk,haywire,Slovakia,"$8,835"
74,tt1506999,27656617,/m/0c40vxk,haywire,East Africa,"$5,863"
75,tt1506999,27656617,/m/0c40vxk,haywire,Brazil,"$509,200"
76,tt1506999,27656617,/m/0c40vxk,haywire,Venezuela,"$364,147"
77,tt1506999,27656617,/m/0c40vxk,haywire,Mexico,"$361,357"
78,tt1506999,27656617,/m/0c40vxk,haywire,Argentina,"$201,678"
79,tt1506999,27656617,/m/0c40vxk,haywire,Peru,"$182,816"
80,tt1506999,27656617,/m/0c40vxk,haywire,Chile,"$56,152"
81,tt1506999,27656617,/m/0c40vxk,haywire,Uruguay,"$16,311"
82,tt1506999,27656617,/m/0c40vxk,haywire,Bolivia,"$4,969"
83,tt1506999,27656617,/m/0c40vxk,haywire,Russia/CIS,"$2,053,554"
84,tt1506999,27656617,/m/0c40vxk,haywire,Malaysia,"$497,687"
85,tt1506999,27656617,/m/0c40vxk,haywire,Singapore,"$228,835"
86,tt1506999,27656617,/m/0c40vxk,haywire,South Korea,"$213,109"
87,tt1506999,27656617,/m/0c40vxk,haywire,Thailand,"$178,039"
88,tt1506999,27656617,/m/0c40vxk,haywire,Hong Kong,"$60,865"
89,tt1506999,27656617,/m/0c40vxk,haywire,Philippines,"$55,483"
90,tt0265212,4060133,/m/0bg1d0,grateful dawg,Domestic,"$360,251"
91,tt0061747,3156200,/m/08w0v1,hang 'em high,Domestic,"$11,000,000"
92,tt0042727,1285833,/m/04q4lt,the men,South Korea,"$5,995"
93,tt0101912,1769515,/m/05vk1j,frankie and johnny,Domestic,"$22,773,535"
94,tt0117260,2082449,/m/06kzhp,original gangstas,Domestic,"$3,718,087"
95,tt0220095,5737121,/m/0f20z1,thicker than water,Domestic,"$112,891"
96,tt0160236,4862696,/m/0crhxl,dudley do-right,Domestic,"$9,974,410"
97,tt0337711,915315,/m/03pk1m,rugrats go wild,Domestic,"$39,402,572"
98,tt0337711,915315,/m/03pk1m,rugrats go wild,United Kingdom,"$5,358,218"
99,tt0337711,915315,/m/03pk1m,rugrats go wild,France,"$2,457,628"
100,tt0337711,915315,/m/03pk1m,rugrats go wild,Spain,"$1,180,833"
101,tt0337711,915315,/m/03pk1m,rugrats go wild,Netherlands,"$396,796"
102,tt0337711,915315,/m/03pk1m,rugrats go wild,South Africa,"$124,876"
103,tt0337711,915315,/m/03pk1m,rugrats go wild,Belgium,"$93,769"
104,tt0337711,915315,/m/03pk1m,rugrats go wild,Germany,"$59,667"
105,tt0337711,915315,/m/03pk1m,rugrats go wild,Middle East Other,$945
106,tt0337711,915315,/m/03pk1m,rugrats go wild,Mexico,"$1,002,740"
107,tt0337711,915315,/m/03pk1m,rugrats go wild,Brazil,"$651,304"
108,tt0337711,915315,/m/03pk1m,rugrats go wild,Chile,"$334,331"
109,tt0337711,915315,/m/03pk1m,rugrats go wild,Argentina,"$174,252"
110,tt0337711,915315,/m/03pk1m,rugrats go wild,Venezuela,"$131,767"
111,tt0337711,915315,/m/03pk1m,rugrats go wild,Peru,"$55,531"
112,tt0337711,915315,/m/03pk1m,rugrats go wild,Colombia,"$38,376"
113,tt0337711,915315,/m/03pk1m,rugrats go wild,Central America+,"$20,000"
114,tt0337711,915315,/m/03pk1m,rugrats go wild,Australia,"$2,662,316"
115,tt0337711,915315,/m/03pk1m,rugrats go wild,New Zealand,"$771,516"
116,tt0337711,915315,/m/03pk1m,rugrats go wild,Singapore,"$88,258"
117,tt0337711,915315,/m/03pk1m,rugrats go wild,Philippines,"$41,811"
118,tt0384573,17409304,/m/047fz92,swimmers,Domestic,"$34,812"
119,tt0083079,7058438,/m/0h29jg,silence of the north,Domestic,"$1,622,898"
120,tt0055805,30875295,/m/03xfgb,boccaccio '70,France,"$10,641"
121,tt0889136,13443734,/m/03c5hrk,kings,United Kingdom,"$125,154"
