,tconst,Wiki_ID,Freebase_ID,movie,country,gross
0,tt0094792,5638049,/m/0dxmb4,braddock: missing in action iii,Domestic,"$6,193,901"
1,tt0100263,264943,/m/01n81q,nikita,Domestic,"$5,017,971"
2,tt0221073,905483,/m/03nmlb,chopper,Original Release,"APAC, Domestic"
3,tt0221073,905483,/m/03nmlb,chopper,2021 Re-release,Australia
4,tt0221073,905483,/m/03nmlb,chopper,Domestic,"$236,185"
5,tt0221073,905483,/m/03nmlb,chopper,Australia,"$73,184"
6,tt0204626,9195136,/m/027_w5b,the watcher,Domestic,"$28,946,615"
7,tt0204626,9195136,/m/027_w5b,the watcher,Italy,"$3,037,400"
8,tt0204626,9195136,/m/027_w5b,the watcher,United Kingdom,"$1,600,469"
9,tt0204626,9195136,/m/027_w5b,the watcher,Germany,"$1,266,930"
10,tt0204626,9195136,/m/027_w5b,the watcher,Austria,"$292,928"
11,tt0204626,9195136,/m/027_w5b,the watcher,Denmark,"$101,865"
12,tt0204626,9195136,/m/027_w5b,the watcher,Australia,"$369,717"
13,tt0192614,1066956,/m/0431h1,the skulls,Domestic,"$35,046,120"
14,tt0401997,8351476,/m/0270dq8,breach,Domestic,"$33,231,264"
15,tt0401997,8351476,/m/0270dq8,breach,Spain,"$1,232,466"
16,tt0401997,8351476,/m/0270dq8,breach,United Kingdom,"$743,797"
17,tt0401997,8351476,/m/0270dq8,breach,Italy,"$555,526"
18,tt0401997,8351476,/m/0270dq8,breach,Germany,"$542,964"
19,tt0401997,8351476,/m/0270dq8,breach,France,"$181,256"
20,tt0401997,8351476,/m/0270dq8,breach,Greece,"$125,144"
21,tt0401997,8351476,/m/0270dq8,breach,Denmark,"$116,746"
22,tt0401997,8351476,/m/0270dq8,breach,Portugal,"$114,762"
23,tt0401997,8351476,/m/0270dq8,breach,Türkiye,"$105,290"
24,tt0401997,8351476,/m/0270dq8,breach,Austria,"$61,531"
25,tt0401997,8351476,/m/0270dq8,breach,Norway,"$51,601"
26,tt0401997,8351476,/m/0270dq8,breach,Hungary,"$44,499"
27,tt0401997,8351476,/m/0270dq8,breach,South Africa,"$39,776"
28,tt0401997,8351476,/m/0270dq8,breach,Iceland,"$26,178"
29,tt0401997,8351476,/m/0270dq8,breach,United Arab Emirates,"$23,239"
30,tt0401997,8351476,/m/0270dq8,breach,Croatia,"$17,035"
31,tt0401997,8351476,/m/0270dq8,breach,Sweden,"$13,663"
32,tt0401997,8351476,/m/0270dq8,breach,Slovenia,"$12,301"
33,tt0401997,8351476,/m/0270dq8,breach,Lebanon,"$8,067"
34,tt0401997,8351476,/m/0270dq8,breach,Mexico,"$1,045,877"
35,tt0401997,8351476,/m/0270dq8,breach,Brazil,"$319,532"
36,tt0401997,8351476,/m/0270dq8,breach,Australia,"$1,746,153"
37,tt0401997,8351476,/m/0270dq8,breach,New Zealand,"$216,477"
38,tt0401997,8351476,/m/0270dq8,breach,Japan,"$88,016"
39,tt0401997,8351476,/m/0270dq8,breach,South Korea,"$84,880"
40,tt0401997,8351476,/m/0270dq8,breach,Thailand,"$79,909"
41,tt0401997,8351476,/m/0270dq8,breach,Russia/CIS,"$53,613"
42,tt0401997,8351476,/m/0270dq8,breach,Taiwan,"$39,541"
43,tt0401997,8351476,/m/0270dq8,breach,Singapore,"$30,832"
44,tt0096463,129427,/m/0yyn5,working girl,Domestic,"$63,779,477"
45,tt0096463,129427,/m/0yyn5,working girl,Spain,"$5,235,698"
46,tt0096463,129427,/m/0yyn5,working girl,United Kingdom,"$4,984,139"
47,tt0096463,129427,/m/0yyn5,working girl,Italy,"$4,196,530"
48,tt0096463,129427,/m/0yyn5,working girl,France,"$3,177,280"
49,tt0096463,129427,/m/0yyn5,working girl,Germany,"$2,096,895"
50,tt0096463,129427,/m/0yyn5,working girl,Sweden,"$1,276,717"
51,tt0096463,129427,/m/0yyn5,working girl,Switzerland,"$960,743"
52,tt0096463,129427,/m/0yyn5,working girl,Norway,"$714,484"
53,tt0096463,129427,/m/0yyn5,working girl,Belgium,"$631,506"
54,tt0096463,129427,/m/0yyn5,working girl,Israel,"$629,546"
55,tt0096463,129427,/m/0yyn5,working girl,S/E/W Africa,"$607,518"
56,tt0096463,129427,/m/0yyn5,working girl,Austria,"$455,225"
57,tt0096463,129427,/m/0yyn5,working girl,Netherlands,"$408,242"
58,tt0096463,129427,/m/0yyn5,working girl,Finland,"$402,067"
59,tt0096463,129427,/m/0yyn5,working girl,Denmark,"$291,938"
60,tt0096463,129427,/m/0yyn5,working girl,Greece and Cyprus,"$203,808"
61,tt0096463,129427,/m/0yyn5,working girl,Portugal,"$152,589"
62,tt0096463,129427,/m/0yyn5,working girl,Egypt,"$4,285"
63,tt0096463,129427,/m/0yyn5,working girl,Brazil,"$1,200,732"
64,tt0096463,129427,/m/0yyn5,working girl,Argentina,"$226,703"
65,tt0096463,129427,/m/0yyn5,working girl,Puerto Rico,"$190,449"
66,tt0096463,129427,/m/0yyn5,working girl,Chile,"$143,966"
67,tt0096463,129427,/m/0yyn5,working girl,Mexico,"$126,094"
68,tt0096463,129427,/m/0yyn5,working girl,Uruguay,"$109,153"
